Customer_ID,LastPurchaseDate,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
15069.0,2011-06-13 14:16:00,1,1109.53,178,3,1,3,313,💤 Lost / Need Attention
15070.0,2010-12-02 11:23:00,3,737.0500000000001,372,2,3,3,233,📈 Potential Loyalists
15071.0,2011-09-07 11:43:00,4,1455.56,93,3,3,4,334,💎 Loyal Customers
15072.0,2010-08-17 15:46:00,1,187.51999999999998,478,1,1,1,111,💤 Lost / Need Attention
15073.0,2011-11-30 10:44:00,8,2788.02,9,5,4,4,544,👑 Champions
15074.0,2011-08-26 14:45:00,3,1553.13,104,3,3,4,334,💎 Loyal Customers
15075.0,2011-09-23 12:27:00,1,773.03,77,3,1,3,313,💤 Lost / Need Attention
15076.0,2011-06-20 08:23:00,3,1447.74,172,3,3,4,334,💎 Loyal Customers
15077.0,2010-08-02 11:13:00,2,2428.08,494,1,2,4,124,💤 Lost / Need Attention
15078.0,2011-12-02 15:41:00,53,17286.73,6,5,5,5,555,👑 Champions
15079.0,2011-05-11 12:45:00,11,3625.4,212,2,5,5,255,📈 Potential Loyalists
15080.0,2010-10-08 11:52:00,2,546.25,427,1,2,2,122,💤 Lost / Need Attention
15081.0,2011-11-17 17:08:00,12,1854.57,21,4,5,4,454,👑 Champions
15082.0,2010-02-09 10:23:00,1,93.35000000000001,668,1,1,1,111,💤 Lost / Need Attention
15083.0,2011-03-28 12:18:00,1,88.2,256,2,1,1,211,💤 Lost / Need Attention
15084.0,2010-11-25 11:58:00,2,965.2,379,2,2,3,223,📈 Potential Loyalists
15085.0,2009-12-10 11:47:00,1,347.54,729,1,1,2,112,💤 Lost / Need Attention
15086.0,2010-05-24 12:27:00,2,218.53,564,1,2,1,121,💤 Lost / Need Attention
15087.0,2011-03-03 10:34:00,1,306.94,281,2,1,2,212,💤 Lost / Need Attention
15088.0,2011-11-18 13:14:00,2,1160.07,20,4,2,3,423,📈 Potential Loyalists
15089.0,2011-11-29 16:31:00,6,2420.84,9,5,4,4,544,👑 Champions
15090.0,2011-02-04 14:03:00,1,381.32,307,2,1,2,212,💤 Lost / Need Attention
15091.0,2011-10-03 12:47:00,3,1046.61,67,3,3,3,333,💎 Loyal Customers
15092.0,2011-05-08 14:10:00,3,776.46,214,2,3,3,233,📈 Potential Loyalists
15093.0,2011-11-21 13:09:00,23,13702.38,17,5,5,5,555,👑 Champions
15094.0,2010-09-02 16:55:00,2,83.0,462,1,2,1,121,💤 Lost / Need Attention
15095.0,2011-08-28 12:01:00,10,3141.64,103,3,5,5,355,💎 Loyal Customers
15096.0,2011-10-28 10:27:00,1,219.39000000000001,42,4,1,1,411,💤 Lost / Need Attention
15097.0,2011-12-05 14:03:00,3,908.3499999999999,3,5,3,3,533,💎 Loyal Customers
15098.0,2011-06-10 15:33:00,3,39916.5,181,3,3,5,335,💎 Loyal Customers
15099.0,2011-09-16 13:13:00,1,410.48,83,3,1,2,312,💤 Lost / Need Attention
15100.0,2011-01-10 10:35:00,7,2193.9,333,2,4,4,244,📈 Potential Loyalists
15101.0,2011-12-01 10:18:00,6,1477.94,8,5,4,4,544,👑 Champions
15102.0,2010-06-27 12:16:00,2,554.67,530,1,2,2,122,💤 Lost / Need Attention
15103.0,2011-11-08 14:53:00,2,703.36,30,4,2,3,423,📈 Potential Loyalists
15104.0,2011-05-27 12:29:00,2,993.54,196,2,2,3,223,📈 Potential Loyalists
15105.0,2011-11-21 16:54:00,9,3094.91,17,5,5,5,555,👑 Champions
15106.0,2011-11-22 09:16:00,5,1422.52,17,5,4,4,544,👑 Champions
15107.0,2011-02-01 14:46:00,9,824.35,310,2,5,3,253,📈 Potential Loyalists
15108.0,2011-07-21 10:24:00,4,1300.25,141,3,3,4,334,💎 Loyal Customers
15109.0,2011-04-08 09:58:00,3,983.1,245,2,3,3,233,📈 Potential Loyalists
15110.0,2011-11-16 11:16:00,6,1505.8500000000001,23,4,4,4,444,👑 Champions
15111.0,2011-11-10 16:58:00,5,2442.37,28,4,4,4,444,👑 Champions
15112.0,2010-04-07 14:17:00,1,209.4,610,1,1,1,111,💤 Lost / Need Attention
15113.0,2011-11-30 08:23:00,3,3509.43,9,5,3,5,535,💎 Loyal Customers
15114.0,2011-11-09 15:05:00,12,3400.12,29,4,5,5,455,👑 Champions
15115.0,2011-11-21 14:59:00,2,531.85,17,5,2,2,522,📈 Potential Loyalists
15116.0,2011-11-22 12:25:00,4,1352.75,17,5,3,4,534,💎 Loyal Customers
15117.0,2011-11-25 08:12:00,8,2485.9700000000003,14,5,4,4,544,👑 Champions
15118.0,2011-07-28 14:54:00,1,244.8,133,3,1,1,311,💤 Lost / Need Attention
15119.0,2011-04-08 09:08:00,1,266.40000000000003,245,2,1,1,211,💤 Lost / Need Attention
15120.0,2011-07-29 09:48:00,1,358.82,133,3,1,2,312,💤 Lost / Need Attention
15121.0,2011-10-20 14:51:00,2,457.72,49,4,2,2,422,📈 Potential Loyalists
15122.0,2011-08-17 16:48:00,11,4487.27,113,3,5,5,355,💎 Loyal Customers
15123.0,2011-12-02 13:12:00,5,4656.17,6,5,4,5,545,👑 Champions
15124.0,2011-11-17 10:09:00,4,450.82,22,4,3,2,432,📈 Potential Loyalists
15125.0,2011-11-14 13:57:00,24,17024.87,24,4,5,5,455,👑 Champions
15126.0,2010-06-21 12:31:00,2,449.49,536,1,2,2,122,💤 Lost / Need Attention
15127.0,2011-10-05 10:30:00,2,711.5,65,3,2,3,323,📈 Potential Loyalists
15128.0,2011-10-10 13:54:00,5,1783.68,59,3,4,4,344,💎 Loyal Customers
15129.0,2011-10-20 14:40:00,23,6860.18,49,4,5,5,455,👑 Champions
15130.0,2011-06-23 10:15:00,1,330.11,169,3,1,2,312,💤 Lost / Need Attention
15131.0,2010-11-10 12:07:00,1,80.28,394,2,1,1,211,💤 Lost / Need Attention
15132.0,2011-11-21 17:10:00,5,977.9300000000001,17,5,4,3,543,💎 Loyal Customers
15133.0,2011-08-04 10:44:00,5,1806.9,127,3,4,4,344,💎 Loyal Customers
15134.0,2011-11-25 08:55:00,10,1596.29,14,5,5,4,554,👑 Champions
15135.0,2011-04-14 19:16:00,2,305.68,238,2,2,2,222,📈 Potential Loyalists
15136.0,2011-12-07 12:26:00,4,1286.7,2,5,3,4,534,💎 Loyal Customers
15137.0,2010-07-07 09:41:00,2,823.4,520,1,2,3,123,💤 Lost / Need Attention
15138.0,2010-11-11 09:16:00,1,502.52,393,2,1,2,212,💤 Lost / Need Attention
15139.0,2011-04-14 11:39:00,2,178.96,239,2,2,1,221,💤 Lost / Need Attention
15140.0,2011-10-18 14:07:00,8,3243.69,51,4,4,5,445,👑 Champions
15141.0,2010-09-08 11:33:00,7,1388.47,457,1,4,4,144,⚠️ At Risk
15142.0,2011-10-24 12:51:00,6,2619.92,45,4,4,4,444,👑 Champions
15143.0,2011-04-28 12:03:00,2,563.63,225,2,2,2,222,📈 Potential Loyalists
15144.0,2011-12-01 15:12:00,29,12160.31,7,5,5,5,555,👑 Champions
15145.0,2011-12-05 17:21:00,4,1194.73,3,5,3,3,533,💎 Loyal Customers
15146.0,2011-06-28 12:09:00,2,1327.16,164,3,2,4,324,📈 Potential Loyalists
15147.0,2011-04-13 15:57:00,1,623.5,239,2,1,3,213,💤 Lost / Need Attention
15148.0,2011-11-29 08:21:00,1,301.29,10,5,1,2,512,💤 Lost / Need Attention
15149.0,2011-07-29 10:58:00,5,1554.6100000000001,133,3,4,4,344,💎 Loyal Customers
15150.0,2011-11-22 12:52:00,13,8977.94,16,5,5,5,555,👑 Champions
15151.0,2010-10-12 16:37:00,2,2085.61,422,1,2,4,124,💤 Lost / Need Attention
15152.0,2011-11-30 12:32:00,14,5263.83,9,5,5,5,555,👑 Champions
15153.0,2011-11-08 17:09:00,1,329.25,30,4,1,2,412,💤 Lost / Need Attention
15154.0,2011-09-25 16:05:00,3,1343.72,74,3,3,4,334,💎 Loyal Customers
15155.0,2010-11-21 12:59:00,1,383.96999999999997,382,2,1,2,212,💤 Lost / Need Attention
15156.0,2011-12-08 18:22:00,3,961.49,0,5,3,3,533,💎 Loyal Customers
15157.0,2011-12-06 11:28:00,5,2654.11,3,5,4,4,544,👑 Champions
15158.0,2011-10-25 13:53:00,2,606.02,44,4,2,2,422,📈 Potential Loyalists
15159.0,2011-12-08 12:05:00,34,22116.73,1,5,5,5,555,👑 Champions
15160.0,2010-12-17 14:15:00,4,589.27,356,2,3,2,232,📈 Potential Loyalists
15161.0,2010-11-16 16:08:00,1,119.92,387,2,1,1,211,💤 Lost / Need Attention
15162.0,2009-12-08 13:14:00,1,312.9,730,1,1,2,112,💤 Lost / Need Attention
15163.0,2011-11-21 13:10:00,2,304.47,17,5,2,2,522,📈 Potential Loyalists
15164.0,2011-10-02 12:05:00,9,2028.1100000000001,68,3,5,4,354,💎 Loyal Customers
15165.0,2010-12-01 14:03:00,1,487.75,372,2,1,2,212,💤 Lost / Need Attention
15166.0,2010-08-29 12:31:00,1,167.16,467,1,1,1,111,💤 Lost / Need Attention
15167.0,2011-01-23 12:41:00,5,1627.62,320,2,4,4,244,📈 Potential Loyalists
15168.0,2011-11-14 11:26:00,1,106.56,25,4,1,1,411,💤 Lost / Need Attention
15169.0,2010-11-22 13:04:00,2,569.22,381,2,2,2,222,📈 Potential Loyalists
15170.0,2010-10-29 10:34:00,1,81.15,406,2,1,1,211,💤 Lost / Need Attention
15171.0,2011-01-12 15:36:00,1,1289.5,330,2,1,4,214,💤 Lost / Need Attention
15172.0,2011-12-01 11:51:00,5,1624.05,8,5,4,4,544,👑 Champions
15173.0,2010-11-24 10:21:00,7,1494.6,380,2,4,4,244,📈 Potential Loyalists
15174.0,2011-01-21 09:06:00,2,481.46,322,2,2,2,222,📈 Potential Loyalists
15175.0,2011-09-29 11:31:00,1,224.14,71,3,1,1,311,💤 Lost / Need Attention
15176.0,2010-02-10 10:36:00,1,988.0400000000001,667,1,1,3,113,💤 Lost / Need Attention
15177.0,2010-10-10 12:48:00,1,948.9300000000001,425,1,1,3,113,💤 Lost / Need Attention
15178.0,2011-03-24 15:12:00,1,40.5,259,2,1,1,211,💤 Lost / Need Attention
15179.0,2011-11-21 12:53:00,13,7491.92,17,5,5,5,555,👑 Champions
15180.0,2010-12-07 14:57:00,3,816.9300000000001,366,2,3,3,233,📈 Potential Loyalists
15181.0,2011-10-04 13:58:00,5,1200.2,65,3,4,3,343,💎 Loyal Customers
15182.0,2011-07-08 13:37:00,11,2998.952,153,3,5,5,355,💎 Loyal Customers
15183.0,2010-06-10 10:43:00,3,639.93,547,1,3,3,133,⚠️ At Risk
15184.0,2011-11-10 13:41:00,4,685.39,28,4,3,3,433,💎 Loyal Customers
15185.0,2011-09-30 14:06:00,1,310.62,69,3,1,2,312,💤 Lost / Need Attention
15186.0,2011-11-25 14:58:00,5,1403.2,13,5,4,4,544,👑 Champions
15187.0,2011-12-08 11:56:00,16,4777.18,1,5,5,5,555,👑 Champions
15188.0,2009-12-14 13:30:00,1,310.43,724,1,1,2,112,💤 Lost / Need Attention
15189.0,2011-12-08 13:22:00,46,17524.38,0,5,5,5,555,👑 Champions
15190.0,2010-10-01 13:09:00,1,834.4399999999999,433,1,1,3,113,💤 Lost / Need Attention
15191.0,2010-09-02 15:37:00,3,588.05,462,1,3,2,132,💤 Lost / Need Attention
15192.0,2011-08-12 11:41:00,5,1666.39,119,3,4,4,344,💎 Loyal Customers
15193.0,2011-10-10 08:23:00,1,499.32,60,3,1,2,312,💤 Lost / Need Attention
15194.0,2011-12-06 15:10:00,28,12021.53,2,5,5,5,555,👑 Champions
15195.0,2011-12-07 12:20:00,1,3861.0,2,5,1,5,515,💤 Lost / Need Attention
15196.0,2010-10-03 10:50:00,2,313.7,432,1,2,2,122,💤 Lost / Need Attention
15197.0,2011-11-29 10:00:00,6,1877.51,10,5,4,4,544,👑 Champions
15198.0,2011-09-08 14:42:00,5,571.35,91,3,4,2,342,📈 Potential Loyalists
15199.0,2011-10-11 15:12:00,10,3122.4,58,4,5,5,455,👑 Champions
15200.0,2010-08-02 09:38:00,1,549.05,494,1,1,2,112,💤 Lost / Need Attention
15201.0,2011-09-13 14:53:00,7,1842.95,86,3,4,4,344,💎 Loyal Customers
15202.0,2010-10-15 13:05:00,3,6001.49,419,1,3,5,135,⚠️ At Risk
15203.0,2011-11-14 08:16:00,15,4400.18,25,4,5,5,455,👑 Champions
15204.0,2010-12-17 13:49:00,1,316.58,356,2,1,2,212,💤 Lost / Need Attention
15205.0,2011-09-15 19:36:00,2,653.24,84,3,2,3,323,📈 Potential Loyalists
15206.0,2011-11-29 13:41:00,4,420.29999999999995,9,5,3,2,532,📈 Potential Loyalists
15207.0,2010-10-19 13:29:00,3,683.9200000000001,415,1,3,3,133,⚠️ At Risk
15208.0,2011-12-08 17:24:00,6,970.52,0,5,4,3,543,💎 Loyal Customers
15209.0,2009-12-09 17:26:00,1,178.98000000000002,729,1,1,1,111,💤 Lost / Need Attention
15210.0,2011-04-28 16:11:00,3,1176.19,224,2,3,3,233,📈 Potential Loyalists
15211.0,2011-10-10 13:31:00,2,894.41,59,3,2,3,323,📈 Potential Loyalists
15212.0,2011-04-12 13:45:00,2,208.27999999999997,240,2,2,1,221,💤 Lost / Need Attention
15213.0,2011-01-25 12:21:00,2,328.35,318,2,2,2,222,📈 Potential Loyalists
15214.0,2011-12-08 12:07:00,8,1661.44,1,5,4,4,544,👑 Champions
15215.0,2011-10-24 11:41:00,7,2422.43,46,4,4,4,444,👑 Champions
15216.0,2011-09-13 11:41:00,2,486.09,87,3,2,2,322,📈 Potential Loyalists
15217.0,2010-05-25 13:51:00,1,426.24,562,1,1,2,112,💤 Lost / Need Attention
15218.0,2011-11-29 11:48:00,22,11468.83,10,5,5,5,555,👑 Champions
15219.0,2011-06-16 16:57:00,2,685.45,175,3,2,3,323,📈 Potential Loyalists
15220.0,2011-10-19 12:39:00,6,1778.96,51,4,4,4,444,👑 Champions
15221.0,2010-12-08 13:08:00,4,2062.2,365,2,3,4,234,📈 Potential Loyalists
15222.0,2011-01-25 08:03:00,11,3550.91,318,2,5,5,255,📈 Potential Loyalists
15223.0,2011-04-28 11:31:00,5,1417.95,225,2,4,4,244,📈 Potential Loyalists
15224.0,2010-12-16 15:02:00,5,871.36,357,2,4,3,243,📈 Potential Loyalists
15225.0,2011-04-19 14:51:00,1,409.40000000000003,233,2,1,2,212,💤 Lost / Need Attention
15226.0,2011-02-02 11:41:00,1,154.41,310,2,1,1,211,💤 Lost / Need Attention
15227.0,2011-11-03 11:59:00,9,2488.4900000000002,36,4,5,4,454,👑 Champions
15228.0,2011-10-04 13:56:00,6,5580.2699999999995,65,3,4,5,345,💎 Loyal Customers
15229.0,2010-05-02 13:50:00,1,160.5,585,1,1,1,111,💤 Lost / Need Attention
15230.0,2011-04-14 14:39:00,2,429.6,238,2,2,2,222,📈 Potential Loyalists
15231.0,2010-03-28 15:12:00,1,250.26,620,1,1,1,111,💤 Lost / Need Attention
15232.0,2011-08-18 16:27:00,2,612.06,112,3,2,3,323,📈 Potential Loyalists
15233.0,2010-11-03 13:36:00,1,59.400000000000006,400,2,1,1,211,💤 Lost / Need Attention
15234.0,2011-03-08 08:53:00,1,197.0,276,2,1,1,211,💤 Lost / Need Attention
15235.0,2011-05-06 09:44:00,16,2772.76,217,2,5,4,254,📈 Potential Loyalists
15236.0,2011-02-14 10:52:00,1,321.05,298,2,1,2,212,💤 Lost / Need Attention
15237.0,2011-12-08 09:46:00,4,1412.32,1,5,3,4,534,💎 Loyal Customers
15238.0,2011-11-10 14:28:00,3,1071.99,28,4,3,3,433,💎 Loyal Customers
15239.0,2011-11-29 14:14:00,2,780.59,9,5,2,3,523,📈 Potential Loyalists
15240.0,2011-10-26 09:50:00,12,4459.98,44,4,5,5,455,👑 Champions
15241.0,2011-10-04 09:05:00,11,3050.16,66,3,5,5,355,💎 Loyal Customers
15242.0,2010-10-13 15:33:00,1,302.04,421,1,1,2,112,💤 Lost / Need Attention
15243.0,2011-09-26 14:12:00,2,927.2800000000001,73,3,2,3,323,📈 Potential Loyalists
15244.0,2011-10-05 13:19:00,3,912.08,64,3,3,3,333,💎 Loyal Customers
15245.0,2011-07-28 18:56:00,8,4610.84,133,3,4,5,345,💎 Loyal Customers
15246.0,2011-04-15 14:45:00,3,780.4,237,2,3,3,233,📈 Potential Loyalists
15247.0,2011-08-09 12:52:00,3,976.06,121,3,3,3,333,💎 Loyal Customers
15248.0,2010-10-24 13:09:00,3,1893.93,410,2,3,4,234,📈 Potential Loyalists
15249.0,2011-11-08 11:45:00,18,9266.0,31,4,5,5,455,👑 Champions
15250.0,2010-03-09 07:35:00,1,60.0,640,1,1,1,111,💤 Lost / Need Attention
15251.0,2011-11-30 15:02:00,21,20324.54,8,5,5,5,555,👑 Champions
15252.0,2011-11-03 13:30:00,5,2103.41,35,4,4,4,444,👑 Champions
15253.0,2011-11-23 16:22:00,8,2055.09,15,5,4,4,544,👑 Champions
15254.0,2011-08-04 15:04:00,3,1088.35,126,3,3,3,333,💎 Loyal Customers
15255.0,2011-10-04 12:43:00,9,3706.02,66,3,5,5,355,💎 Loyal Customers
15256.0,2011-07-14 11:47:00,2,170.4,148,3,2,1,321,💤 Lost / Need Attention
15257.0,2011-03-01 12:58:00,2,685.9,282,2,2,3,223,📈 Potential Loyalists
15258.0,2011-06-24 12:30:00,2,623.16,168,3,2,3,323,📈 Potential Loyalists
15259.0,2010-07-15 08:47:00,4,1182.3799999999999,512,1,3,3,133,⚠️ At Risk
15260.0,2011-08-31 13:55:00,25,8767.73,99,3,5,5,355,💎 Loyal Customers
15261.0,2011-07-27 15:20:00,4,1508.0,134,3,3,4,334,💎 Loyal Customers
15262.0,2011-01-20 12:16:00,3,418.82,323,2,3,2,232,📈 Potential Loyalists
15263.0,2011-08-25 10:26:00,1,156.51,106,3,1,1,311,💤 Lost / Need Attention
15264.0,2011-10-06 13:49:00,2,848.4,63,3,2,3,323,📈 Potential Loyalists
15265.0,2011-07-11 14:46:00,4,3345.64,150,3,3,5,335,💎 Loyal Customers
15266.0,2011-01-05 13:40:00,5,852.21,337,2,4,3,243,📈 Potential Loyalists
15267.0,2011-11-17 15:59:00,5,1717.36,21,4,4,4,444,👑 Champions
15268.0,2010-08-18 10:33:00,3,961.9000000000001,478,1,3,3,133,⚠️ At Risk
15269.0,2011-11-16 09:32:00,3,1225.36,23,4,3,4,434,💎 Loyal Customers
15270.0,2011-11-24 09:24:00,21,8524.86,15,5,5,5,555,👑 Champions
15271.0,2011-12-02 14:11:00,24,4528.54,6,5,5,5,555,👑 Champions
15272.0,2011-10-13 12:59:00,6,2030.95,56,4,4,4,444,👑 Champions
15273.0,2010-04-19 11:31:00,1,228.96,599,1,1,1,111,💤 Lost / Need Attention
15274.0,2011-12-05 16:57:00,2,716.57,3,5,2,3,523,📈 Potential Loyalists
15275.0,2011-11-02 11:20:00,1,615.14,37,4,1,3,413,💤 Lost / Need Attention
15276.0,2011-10-04 16:39:00,4,619.8,65,3,3,3,333,💎 Loyal Customers
15277.0,2011-10-24 10:08:00,2,476.34,46,4,2,2,422,📈 Potential Loyalists
15278.0,2010-05-27 10:03:00,4,496.15999999999997,561,1,3,2,132,💤 Lost / Need Attention
15279.0,2010-12-20 10:48:00,5,1580.54,354,2,4,4,244,📈 Potential Loyalists
15280.0,2011-06-20 17:14:00,3,397.52,171,3,3,2,332,📈 Potential Loyalists
15281.0,2011-10-12 09:10:00,16,8543.57,58,4,5,5,455,👑 Champions
15282.0,2010-05-18 16:27:00,1,348.59,569,1,1,2,112,💤 Lost / Need Attention
15283.0,2010-11-14 14:54:00,3,148.33,389,2,3,1,231,💤 Lost / Need Attention
15284.0,2010-07-27 13:25:00,1,24.75,499,1,1,1,111,💤 Lost / Need Attention
15285.0,2010-10-28 09:46:00,1,94.92,407,2,1,1,211,💤 Lost / Need Attention
15286.0,2011-10-21 11:08:00,1,240.55,49,4,1,1,411,💤 Lost / Need Attention
15287.0,2011-11-17 15:34:00,5,856.03,21,4,4,3,443,💎 Loyal Customers
15288.0,2011-10-27 16:58:00,10,3715.38,42,4,5,5,455,👑 Champions
15289.0,2011-11-10 13:49:00,5,1593.0900000000001,28,4,4,4,444,👑 Champions
15290.0,2011-12-05 11:39:00,26,10496.28,4,5,5,5,555,👑 Champions
15291.0,2011-11-14 11:02:00,40,13517.76,25,4,5,5,455,👑 Champions
15292.0,2011-05-22 15:00:00,1,178.39,200,2,1,1,211,💤 Lost / Need Attention
15293.0,2010-02-12 11:54:00,1,247.5,665,1,1,1,111,💤 Lost / Need Attention
15294.0,2010-10-25 11:45:00,1,233.35,410,2,1,1,211,💤 Lost / Need Attention
15295.0,2010-02-23 13:03:00,1,207.04,653,1,1,1,111,💤 Lost / Need Attention
15296.0,2011-10-20 11:47:00,12,10323.03,50,4,5,5,455,👑 Champions
15297.0,2011-11-29 16:32:00,3,641.94,9,5,3,3,533,💎 Loyal Customers
15298.0,2011-12-07 17:17:00,23,9061.77,1,5,5,5,555,👑 Champions
15299.0,2011-10-03 14:19:00,10,6156.53,66,3,5,5,355,💎 Loyal Customers
15300.0,2011-10-06 17:08:00,1,496.44,63,3,1,2,312,💤 Lost / Need Attention
15301.0,2011-10-20 09:57:00,17,6909.67,50,4,5,5,455,👑 Champions
15302.0,2009-12-09 13:11:00,1,308.0,729,1,1,2,112,💤 Lost / Need Attention
15303.0,2011-02-22 13:59:00,3,1224.18,289,2,3,4,234,📈 Potential Loyalists
15304.0,2011-10-10 10:23:00,9,796.4,60,3,5,3,353,💎 Loyal Customers
15305.0,2010-06-02 13:50:00,1,93.60000000000001,554,1,1,1,111,💤 Lost / Need Attention
15306.0,2011-10-06 12:56:00,9,3484.73,63,3,5,5,355,💎 Loyal Customers
15307.0,2011-09-05 11:38:00,1,205.3,95,3,1,1,311,💤 Lost / Need Attention
15308.0,2011-03-10 13:08:00,1,310.47,273,2,1,2,212,💤 Lost / Need Attention
15309.0,2010-04-08 11:11:00,4,797.96,610,1,3,3,133,⚠️ At Risk
15310.0,2010-08-18 11:38:00,1,1634.64,478,1,1,4,114,💤 Lost / Need Attention
15311.0,2011-12-09 12:00:00,208,114966.42,0,5,5,5,555,👑 Champions
15312.0,2011-09-25 13:10:00,12,2930.19,74,3,5,5,355,💎 Loyal Customers
15313.0,2011-08-21 16:02:00,1,52.0,109,3,1,1,311,💤 Lost / Need Attention
15314.0,2011-05-24 14:39:00,3,820.4499999999999,198,2,3,3,233,📈 Potential Loyalists
15315.0,2011-10-06 12:51:00,2,570.5,63,3,2,2,322,📈 Potential Loyalists
15316.0,2011-01-17 11:34:00,1,165.0,326,2,1,1,211,💤 Lost / Need Attention
15317.0,2010-01-31 15:55:00,1,129.75,676,1,1,1,111,💤 Lost / Need Attention
15318.0,2011-12-06 11:30:00,1,312.62,3,5,1,2,512,💤 Lost / Need Attention
15319.0,2011-03-01 12:48:00,1,204.5,283,2,1,1,211,💤 Lost / Need Attention
15320.0,2011-10-26 13:27:00,1,267.13,43,4,1,1,411,💤 Lost / Need Attention
15321.0,2011-09-30 09:40:00,12,6709.7300000000005,70,3,5,5,355,💎 Loyal Customers
15322.0,2011-09-15 09:34:00,2,1390.86,85,3,2,4,324,📈 Potential Loyalists
15323.0,2010-05-26 10:01:00,3,434.6,562,1,3,2,132,💤 Lost / Need Attention
15324.0,2010-01-07 14:37:00,1,140.22000000000003,700,1,1,1,111,💤 Lost / Need Attention
15325.0,2011-08-28 11:55:00,8,1601.46,103,3,4,4,344,💎 Loyal Customers
15326.0,2011-01-10 11:38:00,5,1700.52,333,2,4,4,244,📈 Potential Loyalists
15327.0,2011-10-18 11:55:00,1,208.75,52,4,1,1,411,💤 Lost / Need Attention
15328.0,2010-10-28 09:05:00,1,107.24,407,2,1,1,211,💤 Lost / Need Attention
15329.0,2011-10-31 15:36:00,11,2958.83,38,4,5,5,455,👑 Champions
15330.0,2011-11-07 17:50:00,2,714.96,31,4,2,3,423,📈 Potential Loyalists
15331.0,2010-07-28 09:42:00,3,767.91,499,1,3,3,133,⚠️ At Risk
15332.0,2010-12-08 14:43:00,6,4892.68,365,2,4,5,245,📈 Potential Loyalists
15333.0,2011-05-15 13:27:00,1,1028.56,207,2,1,3,213,💤 Lost / Need Attention
15334.0,2011-07-06 11:22:00,3,350.82,156,3,3,2,332,📈 Potential Loyalists
15335.0,2011-10-17 12:50:00,1,170.22,53,4,1,1,411,💤 Lost / Need Attention
15336.0,2010-11-03 12:39:00,1,240.5,401,2,1,1,211,💤 Lost / Need Attention
15337.0,2010-10-24 15:29:00,1,373.02,410,2,1,2,212,💤 Lost / Need Attention
15338.0,2010-01-31 14:25:00,1,277.93,676,1,1,1,111,💤 Lost / Need Attention
15339.0,2011-10-04 12:51:00,7,1821.02,65,3,4,4,344,💎 Loyal Customers
15340.0,2010-05-27 10:27:00,1,105.5,561,1,1,1,111,💤 Lost / Need Attention
15341.0,2011-09-20 09:40:00,2,2402.72,80,3,2,4,324,📈 Potential Loyalists
15342.0,2011-08-02 10:19:00,1,406.09,129,3,1,2,312,💤 Lost / Need Attention
15343.0,2011-09-13 13:55:00,1,364.5,86,3,1,2,312,💤 Lost / Need Attention
15344.0,2011-12-09 10:45:00,3,563.94,0,5,3,2,532,📈 Potential Loyalists
15345.0,2011-10-25 11:28:00,1,393.54,45,4,1,2,412,💤 Lost / Need Attention
15346.0,2011-01-11 11:18:00,3,596.12,332,2,3,2,232,📈 Potential Loyalists
15347.0,2010-12-08 15:25:00,4,1162.0,365,2,3,3,233,📈 Potential Loyalists
15348.0,2011-09-28 13:17:00,1,158.04,71,3,1,1,311,💤 Lost / Need Attention
15349.0,2011-07-04 16:06:00,2,463.90999999999997,157,3,2,2,322,📈 Potential Loyalists
15350.0,2010-12-01 13:33:00,2,547.6,372,2,2,2,222,📈 Potential Loyalists
15351.0,2011-11-27 12:52:00,10,3430.22,11,5,5,5,555,👑 Champions
15352.0,2010-06-09 11:28:00,1,111.15,548,1,1,1,111,💤 Lost / Need Attention
15353.0,2011-03-30 12:15:00,7,2794.47,254,2,4,4,244,📈 Potential Loyalists
15354.0,2010-04-15 16:24:00,3,284.4,602,1,3,1,131,💤 Lost / Need Attention
15355.0,2011-11-10 13:44:00,2,277.05,28,4,2,1,421,💤 Lost / Need Attention
15356.0,2011-11-08 13:11:00,13,3239.57,30,4,5,5,455,👑 Champions
15358.0,2011-12-05 09:04:00,42,16425.86,4,5,5,5,555,👑 Champions
15359.0,2010-02-15 10:47:00,8,181.35,662,1,4,1,141,💤 Lost / Need Attention
15360.0,2011-10-31 09:35:00,1,427.93,39,4,1,2,412,💤 Lost / Need Attention
15361.0,2010-12-13 09:52:00,4,689.07,361,2,3,3,233,📈 Potential Loyalists
15362.0,2010-09-17 10:37:00,2,613.08,448,1,2,3,123,💤 Lost / Need Attention
15363.0,2010-12-02 12:28:00,2,678.11,372,2,2,3,223,📈 Potential Loyalists
15364.0,2011-09-05 09:46:00,2,913.19,95,3,2,3,323,📈 Potential Loyalists
15365.0,2011-11-14 08:29:00,13,4557.13,25,4,5,5,455,👑 Champions
15366.0,2011-09-25 15:01:00,7,2389.08,74,3,4,4,344,💎 Loyal Customers
15367.0,2011-10-13 14:13:00,11,5081.33,56,4,5,5,455,👑 Champions
15368.0,2011-11-18 14:42:00,2,722.74,20,4,2,3,423,📈 Potential Loyalists
15369.0,2010-08-04 13:54:00,11,6251.26,491,1,5,5,155,⚠️ At Risk
15370.0,2011-10-30 10:58:00,8,3739.0099999999998,40,4,4,5,445,👑 Champions
15371.0,2010-02-15 13:14:00,1,59.400000000000006,661,1,1,1,111,💤 Lost / Need Attention
